waveform	[0]
t0	4/25/2025  16:03:36.789856
delta t	2.272727E-5

time	Y[0]
4/25/2025  16:03:36.802856	0.000000E+0
4/25/2025  16:03:36.802879	-3.051758E-5
4/25/2025  16:03:36.802902	0.000000E+0
4/25/2025  16:03:36.802925	0.000000E+0
4/25/2025  16:03:36.802947	3.051758E-5
4/25/2025  16:03:36.802970	3.051758E-5
4/25/2025  16:03:36.802993	0.000000E+0
4/25/2025  16:03:36.803016	0.000000E+0
4/25/2025  16:03:36.803038	0.000000E+0
4/25/2025  16:03:36.803061	-3.051758E-5
4/25/2025  16:03:36.803084	-3.051758E-5
4/25/2025  16:03:36.803106	0.000000E+0
4/25/2025  16:03:36.803129	0.000000E+0
4/25/2025  16:03:36.803152	0.000000E+0
4/25/2025  16:03:36.803175	-3.051758E-5
4/25/2025  16:03:36.803197	0.000000E+0
4/25/2025  16:03:36.803220	0.000000E+0
4/25/2025  16:03:36.803243	3.051758E-5
4/25/2025  16:03:36.803266	0.000000E+0
4/25/2025  16:03:36.803288	3.051758E-5
4/25/2025  16:03:36.803311	0.000000E+0
4/25/2025  16:03:36.803334	0.000000E+0
4/25/2025  16:03:36.803356	3.051758E-5
4/25/2025  16:03:36.803379	0.000000E+0
4/25/2025  16:03:36.803402	0.000000E+0
4/25/2025  16:03:36.803425	3.051758E-5
4/25/2025  16:03:36.803447	0.000000E+0
4/25/2025  16:03:36.803470	0.000000E+0
4/25/2025  16:03:36.803493	0.000000E+0
4/25/2025  16:03:36.803516	0.000000E+0
4/25/2025  16:03:36.803538	0.000000E+0
4/25/2025  16:03:36.803561	0.000000E+0
4/25/2025  16:03:36.803584	0.000000E+0
4/25/2025  16:03:36.803606	0.000000E+0
4/25/2025  16:03:36.803629	0.000000E+0
4/25/2025  16:03:36.803652	0.000000E+0
4/25/2025  16:03:36.803675	0.000000E+0
4/25/2025  16:03:36.803697	-3.051758E-5
4/25/2025  16:03:36.803720	3.051758E-5
4/25/2025  16:03:36.803743	0.000000E+0
4/25/2025  16:03:36.803766	0.000000E+0
4/25/2025  16:03:36.803788	0.000000E+0
4/25/2025  16:03:36.803811	0.000000E+0
4/25/2025  16:03:36.803834	0.000000E+0
4/25/2025  16:03:36.803856	0.000000E+0
4/25/2025  16:03:36.803879	0.000000E+0
4/25/2025  16:03:36.803902	0.000000E+0
4/25/2025  16:03:36.803925	0.000000E+0
4/25/2025  16:03:36.803947	0.000000E+0
4/25/2025  16:03:36.803970	-3.051758E-5
4/25/2025  16:03:36.803993	0.000000E+0
4/25/2025  16:03:36.804016	-3.051758E-5
4/25/2025  16:03:36.804038	0.000000E+0
4/25/2025  16:03:36.804061	0.000000E+0
4/25/2025  16:03:36.804084	0.000000E+0
4/25/2025  16:03:36.804106	0.000000E+0
4/25/2025  16:03:36.804129	0.000000E+0
4/25/2025  16:03:36.804152	-3.051758E-5
4/25/2025  16:03:36.804175	0.000000E+0
4/25/2025  16:03:36.804197	0.000000E+0
4/25/2025  16:03:36.804220	0.000000E+0
4/25/2025  16:03:36.804243	3.051758E-5
4/25/2025  16:03:36.804266	0.000000E+0
4/25/2025  16:03:36.804288	0.000000E+0
4/25/2025  16:03:36.804311	0.000000E+0
4/25/2025  16:03:36.804334	0.000000E+0
4/25/2025  16:03:36.804356	0.000000E+0
4/25/2025  16:03:36.804379	0.000000E+0
4/25/2025  16:03:36.804402	0.000000E+0
4/25/2025  16:03:36.804425	0.000000E+0
4/25/2025  16:03:36.804447	0.000000E+0
4/25/2025  16:03:36.804470	-3.051758E-5
4/25/2025  16:03:36.804493	3.051758E-5
4/25/2025  16:03:36.804516	3.051758E-5
4/25/2025  16:03:36.804538	-3.051758E-5
4/25/2025  16:03:36.804561	0.000000E+0
4/25/2025  16:03:36.804584	0.000000E+0
4/25/2025  16:03:36.804606	0.000000E+0
4/25/2025  16:03:36.804629	0.000000E+0
4/25/2025  16:03:36.804652	0.000000E+0
4/25/2025  16:03:36.804675	0.000000E+0
4/25/2025  16:03:36.804697	0.000000E+0
4/25/2025  16:03:36.804720	0.000000E+0
4/25/2025  16:03:36.804743	0.000000E+0
4/25/2025  16:03:36.804766	0.000000E+0
4/25/2025  16:03:36.804788	0.000000E+0
4/25/2025  16:03:36.804811	0.000000E+0
4/25/2025  16:03:36.804834	0.000000E+0
4/25/2025  16:03:36.804856	-3.051758E-5
4/25/2025  16:03:36.804879	0.000000E+0
4/25/2025  16:03:36.804902	0.000000E+0
4/25/2025  16:03:36.804925	0.000000E+0
4/25/2025  16:03:36.804947	0.000000E+0
4/25/2025  16:03:36.804970	0.000000E+0
4/25/2025  16:03:36.804993	0.000000E+0
4/25/2025  16:03:36.805016	0.000000E+0
4/25/2025  16:03:36.805038	0.000000E+0
4/25/2025  16:03:36.805061	-3.051758E-5
4/25/2025  16:03:36.805084	0.000000E+0
4/25/2025  16:03:36.805106	0.000000E+0
4/25/2025  16:03:36.805129	0.000000E+0
4/25/2025  16:03:36.805152	0.000000E+0
4/25/2025  16:03:36.805175	-3.051758E-5
4/25/2025  16:03:36.805197	0.000000E+0
4/25/2025  16:03:36.805220	-3.051758E-5
4/25/2025  16:03:36.805243	0.000000E+0
4/25/2025  16:03:36.805266	0.000000E+0
4/25/2025  16:03:36.805288	0.000000E+0
4/25/2025  16:03:36.805311	0.000000E+0
4/25/2025  16:03:36.805334	0.000000E+0
4/25/2025  16:03:36.805356	-3.051758E-5
4/25/2025  16:03:36.805379	0.000000E+0
4/25/2025  16:03:36.805402	0.000000E+0
4/25/2025  16:03:36.805425	-3.051758E-5
4/25/2025  16:03:36.805447	0.000000E+0
4/25/2025  16:03:36.805470	0.000000E+0
4/25/2025  16:03:36.805493	0.000000E+0
4/25/2025  16:03:36.805516	3.051758E-5
4/25/2025  16:03:36.805538	0.000000E+0
4/25/2025  16:03:36.805561	0.000000E+0
4/25/2025  16:03:36.805584	0.000000E+0
4/25/2025  16:03:36.805606	0.000000E+0
4/25/2025  16:03:36.805629	0.000000E+0
4/25/2025  16:03:36.805652	0.000000E+0
4/25/2025  16:03:36.805675	3.051758E-5
4/25/2025  16:03:36.805697	0.000000E+0
4/25/2025  16:03:36.805720	0.000000E+0
4/25/2025  16:03:36.805743	0.000000E+0
4/25/2025  16:03:36.805766	0.000000E+0
4/25/2025  16:03:36.805788	0.000000E+0
4/25/2025  16:03:36.805811	3.051758E-5
4/25/2025  16:03:36.805834	0.000000E+0
4/25/2025  16:03:36.805856	0.000000E+0
4/25/2025  16:03:36.805879	0.000000E+0
4/25/2025  16:03:36.805902	3.051758E-5
4/25/2025  16:03:36.805925	3.051758E-5
4/25/2025  16:03:36.805947	0.000000E+0
4/25/2025  16:03:36.805970	0.000000E+0
4/25/2025  16:03:36.805993	0.000000E+0
4/25/2025  16:03:36.806016	0.000000E+0
4/25/2025  16:03:36.806038	0.000000E+0
4/25/2025  16:03:36.806061	0.000000E+0
4/25/2025  16:03:36.806084	0.000000E+0
4/25/2025  16:03:36.806106	0.000000E+0
4/25/2025  16:03:36.806129	3.051758E-5
4/25/2025  16:03:36.806152	3.051758E-5
4/25/2025  16:03:36.806175	3.051758E-5
4/25/2025  16:03:36.806197	0.000000E+0
4/25/2025  16:03:36.806220	0.000000E+0
4/25/2025  16:03:36.806243	-3.051758E-5
4/25/2025  16:03:36.806266	0.000000E+0
4/25/2025  16:03:36.806288	0.000000E+0
4/25/2025  16:03:36.806311	0.000000E+0
4/25/2025  16:03:36.806334	-3.051758E-5
4/25/2025  16:03:36.806356	-3.051758E-5
4/25/2025  16:03:36.806379	0.000000E+0
4/25/2025  16:03:36.806402	0.000000E+0
4/25/2025  16:03:36.806425	0.000000E+0
4/25/2025  16:03:36.806447	0.000000E+0
4/25/2025  16:03:36.806470	0.000000E+0
4/25/2025  16:03:36.806493	0.000000E+0
4/25/2025  16:03:36.806516	0.000000E+0
4/25/2025  16:03:36.806538	0.000000E+0
4/25/2025  16:03:36.806561	0.000000E+0
4/25/2025  16:03:36.806584	0.000000E+0
4/25/2025  16:03:36.806606	0.000000E+0
4/25/2025  16:03:36.806629	0.000000E+0
4/25/2025  16:03:36.806652	0.000000E+0
4/25/2025  16:03:36.806675	0.000000E+0
4/25/2025  16:03:36.806697	0.000000E+0
4/25/2025  16:03:36.806720	0.000000E+0
4/25/2025  16:03:36.806743	0.000000E+0
4/25/2025  16:03:36.806766	0.000000E+0
4/25/2025  16:03:36.806788	0.000000E+0
4/25/2025  16:03:36.806811	0.000000E+0
4/25/2025  16:03:36.806834	0.000000E+0
4/25/2025  16:03:36.806856	3.051758E-5
4/25/2025  16:03:36.806879	3.051758E-5
4/25/2025  16:03:36.806902	3.051758E-5
4/25/2025  16:03:36.806925	0.000000E+0
4/25/2025  16:03:36.806947	-3.051758E-5
4/25/2025  16:03:36.806970	0.000000E+0
4/25/2025  16:03:36.806993	0.000000E+0
4/25/2025  16:03:36.807016	0.000000E+0
4/25/2025  16:03:36.807038	0.000000E+0
4/25/2025  16:03:36.807061	0.000000E+0
4/25/2025  16:03:36.807084	0.000000E+0
4/25/2025  16:03:36.807106	3.051758E-5
4/25/2025  16:03:36.807129	-3.051758E-5
4/25/2025  16:03:36.807152	-3.051758E-5
4/25/2025  16:03:36.807175	0.000000E+0
4/25/2025  16:03:36.807197	0.000000E+0
4/25/2025  16:03:36.807220	0.000000E+0
4/25/2025  16:03:36.807243	0.000000E+0
4/25/2025  16:03:36.807266	0.000000E+0
4/25/2025  16:03:36.807288	3.051758E-5
4/25/2025  16:03:36.807311	0.000000E+0
4/25/2025  16:03:36.807334	-3.051758E-5
4/25/2025  16:03:36.807356	0.000000E+0
4/25/2025  16:03:36.807379	0.000000E+0
4/25/2025  16:03:36.807402	0.000000E+0
4/25/2025  16:03:36.807425	0.000000E+0
4/25/2025  16:03:36.807447	0.000000E+0
4/25/2025  16:03:36.807470	0.000000E+0
4/25/2025  16:03:36.807493	0.000000E+0
4/25/2025  16:03:36.807516	0.000000E+0
4/25/2025  16:03:36.807538	-3.051758E-5
4/25/2025  16:03:36.807561	0.000000E+0
4/25/2025  16:03:36.807584	0.000000E+0
4/25/2025  16:03:36.807606	0.000000E+0
4/25/2025  16:03:36.807629	0.000000E+0
4/25/2025  16:03:36.807652	3.051758E-5
4/25/2025  16:03:36.807675	0.000000E+0
4/25/2025  16:03:36.807697	0.000000E+0
4/25/2025  16:03:36.807720	0.000000E+0
4/25/2025  16:03:36.807743	0.000000E+0
4/25/2025  16:03:36.807766	0.000000E+0
4/25/2025  16:03:36.807788	-3.051758E-5
4/25/2025  16:03:36.807811	3.051758E-5
4/25/2025  16:03:36.807834	3.051758E-5
4/25/2025  16:03:36.807856	0.000000E+0
4/25/2025  16:03:36.807879	0.000000E+0
4/25/2025  16:03:36.807902	0.000000E+0
4/25/2025  16:03:36.807925	0.000000E+0
4/25/2025  16:03:36.807947	3.051758E-5
4/25/2025  16:03:36.807970	0.000000E+0
4/25/2025  16:03:36.807993	0.000000E+0
4/25/2025  16:03:36.808016	0.000000E+0
4/25/2025  16:03:36.808038	0.000000E+0
4/25/2025  16:03:36.808061	0.000000E+0
4/25/2025  16:03:36.808084	0.000000E+0
4/25/2025  16:03:36.808106	0.000000E+0
4/25/2025  16:03:36.808129	0.000000E+0
4/25/2025  16:03:36.808152	0.000000E+0
4/25/2025  16:03:36.808175	0.000000E+0
4/25/2025  16:03:36.808197	0.000000E+0
4/25/2025  16:03:36.808220	0.000000E+0
4/25/2025  16:03:36.808243	3.051758E-5
4/25/2025  16:03:36.808266	0.000000E+0
4/25/2025  16:03:36.808288	0.000000E+0
4/25/2025  16:03:36.808311	0.000000E+0
4/25/2025  16:03:36.808334	0.000000E+0
4/25/2025  16:03:36.808356	0.000000E+0
4/25/2025  16:03:36.808379	0.000000E+0
4/25/2025  16:03:36.808402	3.051758E-5
4/25/2025  16:03:36.808425	0.000000E+0
4/25/2025  16:03:36.808447	0.000000E+0
4/25/2025  16:03:36.808470	0.000000E+0
4/25/2025  16:03:36.808493	0.000000E+0
4/25/2025  16:03:36.808516	0.000000E+0
4/25/2025  16:03:36.808538	0.000000E+0
4/25/2025  16:03:36.808561	0.000000E+0
4/25/2025  16:03:36.808584	0.000000E+0
4/25/2025  16:03:36.808606	0.000000E+0
4/25/2025  16:03:36.808629	0.000000E+0
4/25/2025  16:03:36.808652	3.051758E-5
4/25/2025  16:03:36.808675	0.000000E+0
4/25/2025  16:03:36.808697	-3.051758E-5
4/25/2025  16:03:36.808720	0.000000E+0
4/25/2025  16:03:36.808743	0.000000E+0
4/25/2025  16:03:36.808766	0.000000E+0
4/25/2025  16:03:36.808788	0.000000E+0
4/25/2025  16:03:36.808811	-3.051758E-5
4/25/2025  16:03:36.808834	0.000000E+0
4/25/2025  16:03:36.808856	0.000000E+0
4/25/2025  16:03:36.808879	0.000000E+0
4/25/2025  16:03:36.808902	0.000000E+0
4/25/2025  16:03:36.808925	0.000000E+0
4/25/2025  16:03:36.808947	0.000000E+0
4/25/2025  16:03:36.808970	-3.051758E-5
4/25/2025  16:03:36.808993	0.000000E+0
4/25/2025  16:03:36.809016	0.000000E+0
4/25/2025  16:03:36.809038	-3.051758E-5
4/25/2025  16:03:36.809061	0.000000E+0
4/25/2025  16:03:36.809084	0.000000E+0
4/25/2025  16:03:36.809106	0.000000E+0
4/25/2025  16:03:36.809129	-3.051758E-5
4/25/2025  16:03:36.809152	3.051758E-5
4/25/2025  16:03:36.809175	0.000000E+0
4/25/2025  16:03:36.809197	0.000000E+0
4/25/2025  16:03:36.809220	0.000000E+0
4/25/2025  16:03:36.809243	0.000000E+0
4/25/2025  16:03:36.809266	0.000000E+0
4/25/2025  16:03:36.809288	0.000000E+0
4/25/2025  16:03:36.809311	0.000000E+0
4/25/2025  16:03:36.809334	0.000000E+0
4/25/2025  16:03:36.809356	0.000000E+0
4/25/2025  16:03:36.809379	0.000000E+0
4/25/2025  16:03:36.809402	0.000000E+0
4/25/2025  16:03:36.809425	0.000000E+0
4/25/2025  16:03:36.809447	0.000000E+0
4/25/2025  16:03:36.809470	-3.051758E-5
4/25/2025  16:03:36.809493	0.000000E+0
4/25/2025  16:03:36.809516	-3.051758E-5
4/25/2025  16:03:36.809538	0.000000E+0
4/25/2025  16:03:36.809561	0.000000E+0
4/25/2025  16:03:36.809584	0.000000E+0
4/25/2025  16:03:36.809606	0.000000E+0
4/25/2025  16:03:36.809629	0.000000E+0
4/25/2025  16:03:36.809652	0.000000E+0
4/25/2025  16:03:36.809675	0.000000E+0
4/25/2025  16:03:36.809697	0.000000E+0
4/25/2025  16:03:36.809720	0.000000E+0
4/25/2025  16:03:36.809743	3.051758E-5
4/25/2025  16:03:36.809766	0.000000E+0
4/25/2025  16:03:36.809788	0.000000E+0
4/25/2025  16:03:36.809811	0.000000E+0
4/25/2025  16:03:36.809834	0.000000E+0
4/25/2025  16:03:36.809856	0.000000E+0
4/25/2025  16:03:36.809879	0.000000E+0
4/25/2025  16:03:36.809902	0.000000E+0
4/25/2025  16:03:36.809925	0.000000E+0
4/25/2025  16:03:36.809947	0.000000E+0
4/25/2025  16:03:36.809970	0.000000E+0
4/25/2025  16:03:36.809993	0.000000E+0
4/25/2025  16:03:36.810016	3.051758E-5
4/25/2025  16:03:36.810038	0.000000E+0
4/25/2025  16:03:36.810061	0.000000E+0
4/25/2025  16:03:36.810084	0.000000E+0
4/25/2025  16:03:36.810106	0.000000E+0
4/25/2025  16:03:36.810129	0.000000E+0
4/25/2025  16:03:36.810152	0.000000E+0
4/25/2025  16:03:36.810175	0.000000E+0
4/25/2025  16:03:36.810197	0.000000E+0
4/25/2025  16:03:36.810220	0.000000E+0
4/25/2025  16:03:36.810243	-3.051758E-5
4/25/2025  16:03:36.810266	0.000000E+0
4/25/2025  16:03:36.810288	0.000000E+0
4/25/2025  16:03:36.810311	3.051758E-5
4/25/2025  16:03:36.810334	0.000000E+0
4/25/2025  16:03:36.810356	0.000000E+0
4/25/2025  16:03:36.810379	0.000000E+0
4/25/2025  16:03:36.810402	0.000000E+0
4/25/2025  16:03:36.810425	0.000000E+0
4/25/2025  16:03:36.810447	0.000000E+0
4/25/2025  16:03:36.810470	0.000000E+0
4/25/2025  16:03:36.810493	3.051758E-5
4/25/2025  16:03:36.810516	0.000000E+0
4/25/2025  16:03:36.810538	0.000000E+0
4/25/2025  16:03:36.810561	0.000000E+0
4/25/2025  16:03:36.810584	0.000000E+0
4/25/2025  16:03:36.810606	0.000000E+0
4/25/2025  16:03:36.810629	0.000000E+0
4/25/2025  16:03:36.810652	-3.051758E-5
4/25/2025  16:03:36.810675	0.000000E+0
4/25/2025  16:03:36.810697	3.051758E-5
4/25/2025  16:03:36.810720	0.000000E+0
4/25/2025  16:03:36.810743	0.000000E+0
4/25/2025  16:03:36.810766	0.000000E+0
4/25/2025  16:03:36.810788	0.000000E+0
4/25/2025  16:03:36.810811	0.000000E+0
4/25/2025  16:03:36.810834	0.000000E+0
4/25/2025  16:03:36.810856	0.000000E+0
4/25/2025  16:03:36.810879	0.000000E+0
4/25/2025  16:03:36.810902	-3.051758E-5
4/25/2025  16:03:36.810925	0.000000E+0
4/25/2025  16:03:36.810947	0.000000E+0
4/25/2025  16:03:36.810970	0.000000E+0
4/25/2025  16:03:36.810993	0.000000E+0
4/25/2025  16:03:36.811016	0.000000E+0
4/25/2025  16:03:36.811038	0.000000E+0
4/25/2025  16:03:36.811061	0.000000E+0
4/25/2025  16:03:36.811084	0.000000E+0
4/25/2025  16:03:36.811106	3.051758E-5
4/25/2025  16:03:36.811129	0.000000E+0
4/25/2025  16:03:36.811152	-3.051758E-5
4/25/2025  16:03:36.811175	0.000000E+0
4/25/2025  16:03:36.811197	3.051758E-5
4/25/2025  16:03:36.811220	0.000000E+0
4/25/2025  16:03:36.811243	0.000000E+0
4/25/2025  16:03:36.811266	-3.051758E-5
4/25/2025  16:03:36.811288	0.000000E+0
4/25/2025  16:03:36.811311	0.000000E+0
4/25/2025  16:03:36.811334	0.000000E+0
4/25/2025  16:03:36.811356	0.000000E+0
4/25/2025  16:03:36.811379	-3.051758E-5
4/25/2025  16:03:36.811402	0.000000E+0
4/25/2025  16:03:36.811425	0.000000E+0
4/25/2025  16:03:36.811447	0.000000E+0
4/25/2025  16:03:36.811470	0.000000E+0
4/25/2025  16:03:36.811493	3.051758E-5
4/25/2025  16:03:36.811516	0.000000E+0
4/25/2025  16:03:36.811538	0.000000E+0
4/25/2025  16:03:36.811561	0.000000E+0
4/25/2025  16:03:36.811584	0.000000E+0
4/25/2025  16:03:36.811606	0.000000E+0
4/25/2025  16:03:36.811629	0.000000E+0
4/25/2025  16:03:36.811652	0.000000E+0
4/25/2025  16:03:36.811675	0.000000E+0
4/25/2025  16:03:36.811697	-3.051758E-5
4/25/2025  16:03:36.811720	0.000000E+0
4/25/2025  16:03:36.811743	0.000000E+0
4/25/2025  16:03:36.811766	0.000000E+0
4/25/2025  16:03:36.811788	0.000000E+0
4/25/2025  16:03:36.811811	0.000000E+0
4/25/2025  16:03:36.811834	0.000000E+0
4/25/2025  16:03:36.811856	0.000000E+0
4/25/2025  16:03:36.811879	0.000000E+0
4/25/2025  16:03:36.811902	0.000000E+0
4/25/2025  16:03:36.811925	3.051758E-5
4/25/2025  16:03:36.811947	0.000000E+0
4/25/2025  16:03:36.811970	0.000000E+0
4/25/2025  16:03:36.811993	0.000000E+0
4/25/2025  16:03:36.812016	0.000000E+0
4/25/2025  16:03:36.812038	0.000000E+0
4/25/2025  16:03:36.812061	3.051758E-5
4/25/2025  16:03:36.812084	0.000000E+0
4/25/2025  16:03:36.812106	0.000000E+0
4/25/2025  16:03:36.812129	3.051758E-5
4/25/2025  16:03:36.812152	0.000000E+0
4/25/2025  16:03:36.812175	3.051758E-5
4/25/2025  16:03:36.812197	-3.051758E-5
4/25/2025  16:03:36.812220	0.000000E+0
4/25/2025  16:03:36.812243	0.000000E+0
4/25/2025  16:03:36.812266	0.000000E+0
4/25/2025  16:03:36.812288	0.000000E+0
4/25/2025  16:03:36.812311	0.000000E+0
4/25/2025  16:03:36.812334	0.000000E+0
4/25/2025  16:03:36.812356	0.000000E+0
4/25/2025  16:03:36.812379	0.000000E+0
4/25/2025  16:03:36.812402	-3.051758E-5
4/25/2025  16:03:36.812425	0.000000E+0
4/25/2025  16:03:36.812447	-3.051758E-5
4/25/2025  16:03:36.812470	-3.051758E-5
4/25/2025  16:03:36.812493	0.000000E+0
4/25/2025  16:03:36.812516	0.000000E+0
4/25/2025  16:03:36.812538	0.000000E+0
4/25/2025  16:03:36.812561	0.000000E+0
4/25/2025  16:03:36.812584	0.000000E+0
4/25/2025  16:03:36.812606	0.000000E+0
4/25/2025  16:03:36.812629	0.000000E+0
4/25/2025  16:03:36.812652	0.000000E+0
4/25/2025  16:03:36.812675	0.000000E+0
4/25/2025  16:03:36.812697	0.000000E+0
4/25/2025  16:03:36.812720	-3.051758E-5
4/25/2025  16:03:36.812743	0.000000E+0
4/25/2025  16:03:36.812766	-3.051758E-5
4/25/2025  16:03:36.812788	0.000000E+0
4/25/2025  16:03:36.812811	0.000000E+0
4/25/2025  16:03:36.812834	0.000000E+0
4/25/2025  16:03:36.812856	0.000000E+0
4/25/2025  16:03:36.812879	0.000000E+0
4/25/2025  16:03:36.812902	0.000000E+0
4/25/2025  16:03:36.812925	-3.051758E-5
4/25/2025  16:03:36.812947	0.000000E+0
4/25/2025  16:03:36.812970	0.000000E+0
4/25/2025  16:03:36.812993	0.000000E+0
4/25/2025  16:03:36.813016	0.000000E+0
4/25/2025  16:03:36.813038	0.000000E+0
4/25/2025  16:03:36.813061	0.000000E+0
4/25/2025  16:03:36.813084	0.000000E+0
4/25/2025  16:03:36.813106	0.000000E+0
4/25/2025  16:03:36.813129	0.000000E+0
4/25/2025  16:03:36.813152	0.000000E+0
4/25/2025  16:03:36.813175	0.000000E+0
4/25/2025  16:03:36.813197	0.000000E+0
4/25/2025  16:03:36.813220	0.000000E+0
4/25/2025  16:03:36.813243	0.000000E+0
4/25/2025  16:03:36.813266	0.000000E+0
4/25/2025  16:03:36.813288	0.000000E+0
4/25/2025  16:03:36.813311	0.000000E+0
4/25/2025  16:03:36.813334	3.051758E-5
4/25/2025  16:03:36.813356	3.051758E-5
4/25/2025  16:03:36.813379	0.000000E+0
4/25/2025  16:03:36.813402	-3.051758E-5
4/25/2025  16:03:36.813425	0.000000E+0
4/25/2025  16:03:36.813447	0.000000E+0
4/25/2025  16:03:36.813470	0.000000E+0
4/25/2025  16:03:36.813493	0.000000E+0
4/25/2025  16:03:36.813516	0.000000E+0
4/25/2025  16:03:36.813538	0.000000E+0
4/25/2025  16:03:36.813561	0.000000E+0
4/25/2025  16:03:36.813584	0.000000E+0
4/25/2025  16:03:36.813606	0.000000E+0
4/25/2025  16:03:36.813629	0.000000E+0
4/25/2025  16:03:36.813652	0.000000E+0
4/25/2025  16:03:36.813675	0.000000E+0
4/25/2025  16:03:36.813697	0.000000E+0
4/25/2025  16:03:36.813720	0.000000E+0
4/25/2025  16:03:36.813743	0.000000E+0
4/25/2025  16:03:36.813766	0.000000E+0
4/25/2025  16:03:36.813788	3.051758E-5
4/25/2025  16:03:36.813811	0.000000E+0
4/25/2025  16:03:36.813834	0.000000E+0
4/25/2025  16:03:36.813856	0.000000E+0
4/25/2025  16:03:36.813879	0.000000E+0
4/25/2025  16:03:36.813902	0.000000E+0
4/25/2025  16:03:36.813925	3.051758E-5
4/25/2025  16:03:36.813947	0.000000E+0
4/25/2025  16:03:36.813970	0.000000E+0
4/25/2025  16:03:36.813993	0.000000E+0
4/25/2025  16:03:36.814016	0.000000E+0
4/25/2025  16:03:36.814038	0.000000E+0
4/25/2025  16:03:36.814061	0.000000E+0
4/25/2025  16:03:36.814084	0.000000E+0
4/25/2025  16:03:36.814106	-3.051758E-5
4/25/2025  16:03:36.814129	-3.051758E-5
4/25/2025  16:03:36.814152	0.000000E+0
4/25/2025  16:03:36.814175	0.000000E+0
4/25/2025  16:03:36.814197	0.000000E+0
4/25/2025  16:03:36.814220	0.000000E+0
4/25/2025  16:03:36.814243	0.000000E+0
4/25/2025  16:03:36.814266	-3.051758E-5
4/25/2025  16:03:36.814288	-3.051758E-5
4/25/2025  16:03:36.814311	0.000000E+0
4/25/2025  16:03:36.814334	0.000000E+0
4/25/2025  16:03:36.814356	0.000000E+0
4/25/2025  16:03:36.814379	-3.051758E-5
4/25/2025  16:03:36.814402	3.051758E-5
4/25/2025  16:03:36.814425	0.000000E+0
4/25/2025  16:03:36.814447	0.000000E+0
4/25/2025  16:03:36.814470	-3.051758E-5
4/25/2025  16:03:36.814493	0.000000E+0
4/25/2025  16:03:36.814516	0.000000E+0
4/25/2025  16:03:36.814538	0.000000E+0
4/25/2025  16:03:36.814561	0.000000E+0
4/25/2025  16:03:36.814584	0.000000E+0
4/25/2025  16:03:36.814606	0.000000E+0
4/25/2025  16:03:36.814629	0.000000E+0
4/25/2025  16:03:36.814652	0.000000E+0
4/25/2025  16:03:36.814675	0.000000E+0
4/25/2025  16:03:36.814697	0.000000E+0
4/25/2025  16:03:36.814720	0.000000E+0
4/25/2025  16:03:36.814743	0.000000E+0
4/25/2025  16:03:36.814766	0.000000E+0
4/25/2025  16:03:36.814788	0.000000E+0
4/25/2025  16:03:36.814811	0.000000E+0
4/25/2025  16:03:36.814834	0.000000E+0
4/25/2025  16:03:36.814856	3.051758E-5
4/25/2025  16:03:36.814879	0.000000E+0
4/25/2025  16:03:36.814902	0.000000E+0
4/25/2025  16:03:36.814925	-3.051758E-5
4/25/2025  16:03:36.814947	0.000000E+0
4/25/2025  16:03:36.814970	0.000000E+0
4/25/2025  16:03:36.814993	0.000000E+0
4/25/2025  16:03:36.815016	0.000000E+0
4/25/2025  16:03:36.815038	0.000000E+0
4/25/2025  16:03:36.815061	0.000000E+0
4/25/2025  16:03:36.815084	3.051758E-5
4/25/2025  16:03:36.815106	0.000000E+0
4/25/2025  16:03:36.815129	0.000000E+0
4/25/2025  16:03:36.815152	-3.051758E-5
4/25/2025  16:03:36.815175	-3.051758E-5
4/25/2025  16:03:36.815197	0.000000E+0
4/25/2025  16:03:36.815220	0.000000E+0
4/25/2025  16:03:36.815243	0.000000E+0
4/25/2025  16:03:36.815266	0.000000E+0
4/25/2025  16:03:36.815288	-3.051758E-5
